V1,V2,V3,V4,V5,V6,V7,V8
2623.4663,2623.3674,2623.3674,2623.3674,2623.3674,2623.3674,2623.3674,2623.4749
2623.4673,2623.3708,2623.3708,2623.3708,2623.3708,2623.3708,2623.3708,2623.4746
2623.4675,2623.3855,2623.3855,2623.3855,2623.3855,2623.3855,2623.3855,2623.4724
2623.475,2623.3298,2623.3298,2623.3298,2623.3298,2623.3298,2623.3298,2623.4734
2623.4165,2623.4158,2623.4158,2623.4158,2623.4158,2623.4158,2623.4158,2623.4248
2623.4673,2623.3914,2623.3914,2623.3914,2623.3914,2623.3914,2623.3914,2623.4753
2623.4524,2623.424,2623.424,2623.424,2623.424,2623.424,2623.424,2623.4536
2623.4763,2623.3655,2623.3655,2623.3655,2623.3655,2623.3655,2623.3655,2623.4746
2623.467,2623.373,2623.373,2623.373,2623.373,2623.373,2623.373,2623.4746
2623.4749,2623.3552,2623.3552,2623.3552,2623.3552,2623.3552,2623.3552,2623.4724
2623.4756,2623.3506,2623.3506,2623.3506,2623.3506,2623.3506,2623.3506,2623.4739
2623.4731,2623.3308,2623.3308,2623.3308,2623.3308,2623.3308,2623.3308,2623.4712
2623.4683,2623.386,2623.386,2623.386,2623.386,2623.386,2623.386,2623.4739
2623.4773,2623.3574,2623.3574,2623.3574,2623.3574,2623.3574,2623.3574,2623.477
2623.4768,2623.3616,2623.3616,2623.3616,2623.3616,2623.3616,2623.3616,2623.4758
2623.475,2623.3264,2623.3264,2623.3264,2623.3264,2623.3264,2623.3264,2623.4739
2623.475,2623.3384,2623.3384,2623.3384,2623.3384,2623.3384,2623.3384,2623.4739
2623.4714,2623.344,2623.344,2623.344,2623.344,2623.344,2623.344,2623.469
2623.4675,2623.3767,2623.3767,2623.3767,2623.3767,2623.3767,2623.3767,2623.4746
2623.4663,2623.3718,2623.3718,2623.3718,2623.3718,2623.3718,2623.3718,2623.4734
2623.4712,2623.4043,2623.4043,2623.4043,2623.4043,2623.4043,2623.4043,2623.4763
2623.4714,2623.4075,2623.4075,2623.4075,2623.4075,2623.4075,2623.4075,2623.476
2623.4746,2623.348,2623.348,2623.348,2623.348,2623.348,2623.348,2623.4727
2623.4683,2623.384,2623.384,2623.384,2623.384,2623.384,2623.384,2623.4744
2623.4758,2623.3591,2623.3591,2623.3591,2623.3591,2623.3591,2623.3591,2623.4744
2623.4758,2623.3591,2623.3591,2623.3591,2623.3591,2623.3591,2623.3591,2623.4744
2623.4666,2623.3662,2623.3662,2623.3662,2623.3662,2623.3662,2623.3662,2623.4749
2623.4763,2623.365,2623.365,2623.365,2623.365,2623.365,2623.365,2623.4746
2623.4758,2623.364,2623.364,2623.364,2623.364,2623.364,2623.364,2623.4739
2623.4158,2623.2444,2623.2444,2623.2444,2623.2444,2623.2444,2623.2444,2623.4731
2623.4558,2623.1904,2623.1904,2623.1904,2623.1904,2623.1904,2623.1904,2623.4534
2623.4712,2623.2507,2623.2507,2623.2507,2623.2507,2623.2507,2623.2507,2623.4106
2623.4666,2623.373,2623.373,2623.373,2623.373,2623.373,2623.373,2623.474
2623.4683,2623.3909,2623.3909,2623.3909,2623.3909,2623.3909,2623.3909,2623.4727
2623.4663,2623.379,2623.379,2623.379,2623.379,2623.379,2623.379,2623.4724
2623.4731,2623.3232,2623.3232,2623.3232,2623.3232,2623.3232,2623.3232,2623.4722
2623.4763,2623.3655,2623.3655,2623.3655,2623.3655,2623.3655,2623.3655,2623.4744
2623.4685,2623.3936,2623.3936,2623.3936,2623.3936,2623.3936,2623.3936,2623.4734
2623.4692,2623.3967,2623.3967,2623.3967,2623.3967,2623.3967,2623.3967,2623.4727
2623.4763,2623.36,2623.36,2623.36,2623.36,2623.36,2623.36,2623.4749
2623.4673,2623.3743,2623.3743,2623.3743,2623.3743,2623.3743,2623.3743,2623.4749
2623.4673,2623.3743,2623.3743,2623.3743,2623.3743,2623.3743,2623.3743,2623.4749
2623.4417,2623.2402,2623.2402,2623.2402,2623.2402,2623.2402,2623.2402,2623.432
2623.4734,2623.3696,2623.3696,2623.3696,2623.3696,2623.3696,2623.3696,2623.4707
2623.469,2623.39,2623.39,2623.39,2623.39,2623.39,2623.39,2623.4749
2623.4668,2623.3777,2623.3777,2623.3777,2623.3777,2623.3777,2623.3777,2623.474
2623.4766,2623.3628,2623.3628,2623.3628,2623.3628,2623.3628,2623.3628,2623.475
2623.4683,2623.387,2623.387,2623.387,2623.387,2623.387,2623.387,2623.4746
2623.4695,2623.395,2623.395,2623.395,2623.395,2623.395,2623.395,2623.4744
2623.4685,2623.3794,2623.3794,2623.3794,2623.3794,2623.3794,2623.3794,2623.4753
2623.4685,2623.381,2623.381,2623.381,2623.381,2623.381,2623.381,2623.476
2623.4685,2623.3804,2623.3804,2623.3804,2623.3804,2623.3804,2623.3804,2623.476
2623.4666,2623.3667,2623.3667,2623.3667,2623.3667,2623.3667,2623.3667,2623.4749
2623.4727,2623.2612,2623.2612,2623.2612,2623.2612,2623.2612,2623.2612,2623.4717
2623.4678,2623.3806,2623.3806,2623.3806,2623.3806,2623.3806,2623.3806,2623.474
2623.4675,2623.3713,2623.3713,2623.3713,2623.3713,2623.3713,2623.3713,2623.474
2623.4692,2623.3943,2623.3943,2623.3943,2623.3943,2623.3943,2623.3943,2623.4749
2623.4702,2623.3909,2623.3909,2623.3909,2623.3909,2623.3909,2623.3909,2623.4749
2623.469,2623.3923,2623.3923,2623.3923,2623.3923,2623.3923,2623.3923,2623.474
2623.476,2623.3591,2623.3591,2623.3591,2623.3591,2623.3591,2623.3591,2623.474
2623.475,2623.361,2623.361,2623.361,2623.361,2623.361,2623.361,2623.4734
2623.4688,2623.3875,2623.3875,2623.3875,2623.3875,2623.3875,2623.3875,2623.4749
2623.474,2623.3298,2623.3298,2623.3298,2623.3298,2623.3298,2623.3298,2623.473
2623.4758,2623.3616,2623.3616,2623.3616,2623.3616,2623.3616,2623.3616,2623.474
2623.467,2623.3699,2623.3699,2623.3699,2623.3699,2623.3699,2623.3699,2623.4749
2623.4678,2623.3826,2623.3826,2623.3826,2623.3826,2623.3826,2623.3826,2623.4746
2623.467,2623.3765,2623.3765,2623.3765,2623.3765,2623.3765,2623.3765,2623.4744
2623.4766,2623.3613,2623.3613,2623.3613,2623.3613,2623.3613,2623.3613,2623.4749
2623.4036,2623.187,2623.187,2623.187,2623.187,2623.187,2623.187,2623.419
2623.4678,2623.3916,2623.3916,2623.3916,2623.3916,2623.3916,2623.3916,2623.4724
2623.4668,2623.3826,2623.3826,2623.3826,2623.3826,2623.3826,2623.3826,2623.473
2623.4656,2623.375,2623.375,2623.375,2623.375,2623.375,2623.375,2623.472
2623.47,2623.4014,2623.4014,2623.4014,2623.4014,2623.4014,2623.4014,2623.4746
2623.4744,2623.3198,2623.3198,2623.3198,2623.3198,2623.3198,2623.3198,2623.473
2623.4724,2623.3914,2623.3914,2623.3914,2623.3914,2623.3914,2623.3914,2623.472
2623.4673,2623.382,2623.382,2623.382,2623.382,2623.382,2623.382,2623.4731
2623.4712,2623.408,2623.408,2623.408,2623.408,2623.408,2623.408,2623.475
2623.47,2623.3977,2623.3977,2623.3977,2623.3977,2623.3977,2623.3977,2623.475
2623.4668,2623.3677,2623.3677,2623.3677,2623.3677,2623.3677,2623.3677,2623.4749
2623.4707,2623.402,2623.402,2623.402,2623.402,2623.402,2623.402,2623.4756
2623.471,2623.4065,2623.4065,2623.4065,2623.4065,2623.4065,2623.4065,2623.4739
2623.4683,2623.381,2623.381,2623.381,2623.381,2623.381,2623.381,2623.4749
2623.4707,2623.4028,2623.4028,2623.4028,2623.4028,2623.4028,2623.4028,2623.4739
2623.4678,2623.3818,2623.3818,2623.3818,2623.3818,2623.3818,2623.3818,2623.4746
2623.4739,2623.31,2623.31,2623.31,2623.31,2623.31,2623.31,2623.4727
2623.4739,2623.3557,2623.3557,2623.3557,2623.3557,2623.3557,2623.3557,2623.4712
2623.4724,2623.347,2623.347,2623.347,2623.347,2623.347,2623.347,2623.4697
2623.4656,2623.3777,2623.3777,2623.3777,2623.3777,2623.3777,2623.3777,2623.4717
2623.44,2623.3098,2623.3098,2623.3098,2623.3098,2623.3098,2623.3098,2623.421
2623.4766,2623.3645,2623.3645,2623.3645,2623.3645,2623.3645,2623.3645,2623.4746
2623.4753,2623.3557,2623.3557,2623.3557,2623.3557,2623.3557,2623.3557,2623.4734
2623.467,2623.3745,2623.3745,2623.3745,2623.3745,2623.3745,2623.3745,2623.4744
2623.4678,2623.3782,2623.3782,2623.3782,2623.3782,2623.3782,2623.3782,2623.475
2623.4678,2623.3782,2623.3782,2623.3782,2623.3782,2623.3782,2623.3782,2623.475
2623.466,2623.3662,2623.3662,2623.3662,2623.3662,2623.3662,2623.3662,2623.4749
2623.467,2623.3772,2623.3772,2623.3772,2623.3772,2623.3772,2623.3772,2623.4739
2623.4758,2623.3628,2623.3628,2623.3628,2623.3628,2623.3628,2623.3628,2623.4749
2623.468,2623.3801,2623.3801,2623.3801,2623.3801,2623.3801,2623.3801,2623.4746
2623.4749,2623.352,2623.352,2623.352,2623.352,2623.352,2623.352,2623.4736
2623.4666,2623.3706,2623.3706,2623.3706,2623.3706,2623.3706,2623.3706,2623.473
2623.468,2623.38,2623.38,2623.38,2623.38,2623.38,2623.38,2623.4746
2623.4658,2623.3757,2623.3757,2623.3757,2623.3757,2623.3757,2623.3757,2623.4727
2623.467,2623.3716,2623.3716,2623.3716,2623.3716,2623.3716,2623.3716,2623.474
2623.4744,2623.434,2623.434,2623.434,2623.434,2623.434,2623.434,2623.4788
2623.4763,2623.3638,2623.3638,2623.3638,2623.3638,2623.3638,2623.3638,2623.4749
2623.4558,2623.2212,2623.2212,2623.2212,2623.2212,2623.2212,2623.2212,2623.4175
2623.4536,2623.3542,2623.3542,2623.3542,2623.3542,2623.3542,2623.3542,2623.454
2623.4766,2623.3608,2623.3608,2623.3608,2623.3608,2623.3608,2623.3608,2623.4753
2623.4756,2623.3655,2623.3655,2623.3655,2623.3655,2623.3655,2623.3655,2623.4734
2623.4712,2623.4126,2623.4126,2623.4126,2623.4126,2623.4126,2623.4126,2623.4778
2623.4692,2623.3857,2623.3857,2623.3857,2623.3857,2623.3857,2623.3857,2623.475
2623.4685,2623.3894,2623.3894,2623.3894,2623.3894,2623.3894,2623.3894,2623.4736
2623.4668,2623.367,2623.367,2623.367,2623.367,2623.367,2623.367,2623.4746
2623.4521,2623.269,2623.269,2623.269,2623.269,2623.269,2623.269,2623.436
2623.4795,2623.4521,2623.4521,2623.4521,2623.4521,2623.4521,2623.4521,2623.4768
2623.4753,2623.3296,2623.3296,2623.3296,2623.3296,2623.3296,2623.3296,2623.4739
2623.4749,2623.3376,2623.3376,2623.3376,2623.3376,2623.3376,2623.3376,2623.473
2623.4749,2623.356,2623.356,2623.356,2623.356,2623.356,2623.356,2623.4724
2623.468,2623.3855,2623.3855,2623.3855,2623.3855,2623.3855,2623.3855,2623.4736
2623.4678,2623.389,2623.389,2623.389,2623.389,2623.389,2623.389,2623.4727
2623.4763,2623.365,2623.365,2623.365,2623.365,2623.365,2623.365,2623.4749
2623.4763,2623.365,2623.365,2623.365,2623.365,2623.365,2623.365,2623.4749
2623.4766,2623.366,2623.366,2623.366,2623.366,2623.366,2623.366,2623.4753
2623.4766,2623.3657,2623.3657,2623.3657,2623.3657,2623.3657,2623.3657,2623.475
2623.4766,2623.3657,2623.3657,2623.3657,2623.3657,2623.3657,2623.3657,2623.475
2623.476,2623.3586,2623.3586,2623.3586,2623.3586,2623.3586,2623.3586,2623.4749
2623.476,2623.3586,2623.3586,2623.3586,2623.3586,2623.3586,2623.3586,2623.4749
2623.4666,2623.3706,2623.3706,2623.3706,2623.3706,2623.3706,2623.3706,2623.4734
2623.4688,2623.3853,2623.3853,2623.3853,2623.3853,2623.3853,2623.3853,2623.4749
2623.4753,2623.3623,2623.3623,2623.3623,2623.3623,2623.3623,2623.3623,2623.4734
2623.4683,2623.3855,2623.3855,2623.3855,2623.3855,2623.3855,2623.3855,2623.474
2623.467,2623.3713,2623.3713,2623.3713,2623.3713,2623.3713,2623.3713,2623.475
2623.4763,2623.3638,2623.3638,2623.3638,2623.3638,2623.3638,2623.3638,2623.4749
2623.4753,2623.3354,2623.3354,2623.3354,2623.3354,2623.3354,2623.3354,2623.4746
2623.4749,2623.316,2623.316,2623.316,2623.316,2623.316,2623.316,2623.429
2623.4448,2623.31,2623.31,2623.31,2623.31,2623.31,2623.31,2623.4287
2623.4666,2623.3818,2623.3818,2623.3818,2623.3818,2623.3818,2623.3818,2623.4722
2623.461,2623.2683,2623.2683,2623.2683,2623.2683,2623.2683,2623.2683,2623.4453
2623.453,2623.2073,2623.2073,2623.2073,2623.2073,2623.2073,2623.2073,2623.452
2623.4758,2623.331,2623.331,2623.331,2623.331,2623.331,2623.331,2623.4749
2623.4734,2623.3237,2623.3237,2623.3237,2623.3237,2623.3237,2623.3237,2623.4712
2623.4736,2623.349,2623.349,2623.349,2623.349,2623.349,2623.349,2623.4717
2623.473,2623.3433,2623.3433,2623.3433,2623.3433,2623.3433,2623.3433,2623.471
2623.4749,2623.3389,2623.3389,2623.3389,2623.3389,2623.3389,2623.3389,2623.473
2623.4758,2623.3582,2623.3582,2623.3582,2623.3582,2623.3582,2623.3582,2623.474
2623.4712,2623.3997,2623.3997,2623.3997,2623.3997,2623.3997,2623.3997,2623.4758
2623.4688,2623.3884,2623.3884,2623.3884,2623.3884,2623.3884,2623.3884,2623.4756
2623.4712,2623.4006,2623.4006,2623.4006,2623.4006,2623.4006,2623.4006,2623.4758
2623.4663,2623.3674,2623.3674,2623.3674,2623.3674,2623.3674,2623.3674,2623.4749
2623.4705,2623.3938,2623.3938,2623.3938,2623.3938,2623.3938,2623.3938,2623.4758
2623.4712,2623.3997,2623.3997,2623.3997,2623.3997,2623.3997,2623.3997,2623.4758
2623.471,2623.3965,2623.3965,2623.3965,2623.3965,2623.3965,2623.3965,2623.4753
2623.4697,2623.396,2623.396,2623.396,2623.396,2623.396,2623.396,2623.4756
2623.4707,2623.403,2623.403,2623.403,2623.403,2623.403,2623.403,2623.4756
2623.469,2623.3887,2623.3887,2623.3887,2623.3887,2623.3887,2623.3887,2623.4744
2623.4702,2623.3926,2623.3926,2623.3926,2623.3926,2623.3926,2623.3926,2623.4749
2623.4673,2623.3867,2623.3867,2623.3867,2623.3867,2623.3867,2623.3867,2623.4724
2623.474,2623.3418,2623.3418,2623.3418,2623.3418,2623.3418,2623.3418,2623.473
2623.4663,2623.367,2623.367,2623.367,2623.367,2623.367,2623.367,2623.4744
2623.4758,2623.3613,2623.3613,2623.3613,2623.3613,2623.3613,2623.3613,2623.4736
2623.4736,2623.3403,2623.3403,2623.3403,2623.3403,2623.3403,2623.3403,2623.4717
2623.4668,2623.3745,2623.3745,2623.3745,2623.3745,2623.3745,2623.3745,2623.4734
2623.4695,2623.3943,2623.3943,2623.3943,2623.3943,2623.3943,2623.3943,2623.4744
2623.4675,2623.3933,2623.3933,2623.3933,2623.3933,2623.3933,2623.3933,2623.4727
2623.4666,2623.3733,2623.3733,2623.3733,2623.3733,2623.3733,2623.3733,2623.4734
2623.4666,2623.3733,2623.3733,2623.3733,2623.3733,2623.3733,2623.3733,2623.474
2623.4688,2623.3923,2623.3923,2623.3923,2623.3923,2623.3923,2623.3923,2623.4744
2623.4756,2623.3618,2623.3618,2623.3618,2623.3618,2623.3618,2623.3618,2623.4739
2623.4727,2623.418,2623.418,2623.418,2623.418,2623.418,2623.418,2623.4749
2623.4717,2623.4158,2623.4158,2623.4158,2623.4158,2623.4158,2623.4158,2623.4749
2623.4675,2623.3767,2623.3767,2623.3767,2623.3767,2623.3767,2623.3767,2623.4744
2623.467,2623.3691,2623.3691,2623.3691,2623.3691,2623.3691,2623.3691,2623.4756
2623.4705,2623.4004,2623.4004,2623.4004,2623.4004,2623.4004,2623.4004,2623.4744
2623.469,2623.3923,2623.3923,2623.3923,2623.3923,2623.3923,2623.3923,2623.4744
2623.469,2623.3867,2623.3867,2623.3867,2623.3867,2623.3867,2623.3867,2623.4746
2623.476,2623.329,2623.329,2623.329,2623.329,2623.329,2623.329,2623.475
2623.475,2623.351,2623.351,2623.351,2623.351,2623.351,2623.351,2623.4736
2623.4756,2623.3613,2623.3613,2623.3613,2623.3613,2623.3613,2623.3613,2623.4734
2623.475,2623.3652,2623.3652,2623.3652,2623.3652,2623.3652,2623.3652,2623.4727
2623.4756,2623.366,2623.366,2623.366,2623.366,2623.366,2623.366,2623.4736
2623.4766,2623.3643,2623.3643,2623.3643,2623.3643,2623.3643,2623.3643,2623.4753
2623.4683,2623.3816,2623.3816,2623.3816,2623.3816,2623.3816,2623.3816,2623.4744
2623.4753,2623.344,2623.344,2623.344,2623.344,2623.344,2623.344,2623.4734
2623.4675,2623.3757,2623.3757,2623.3757,2623.3757,2623.3757,2623.3757,2623.4746
2623.4744,2623.327,2623.327,2623.327,2623.327,2623.327,2623.327,2623.473
2623.4758,2623.3376,2623.3376,2623.3376,2623.3376,2623.3376,2623.3376,2623.4744
2623.4653,2623.3787,2623.3787,2623.3787,2623.3787,2623.3787,2623.3787,2623.4712
2623.4758,2623.3538,2623.3538,2623.3538,2623.3538,2623.3538,2623.3538,2623.4736
2623.4568,2623.3384,2623.3384,2623.3384,2623.3384,2623.3384,2623.3384,2623.4575
2623.4731,2623.3188,2623.3188,2623.3188,2623.3188,2623.3188,2623.3188,2623.4714
2623.471,2623.4097,2623.4097,2623.4097,2623.4097,2623.4097,2623.4097,2623.4753
2623.4758,2623.352,2623.352,2623.352,2623.352,2623.352,2623.352,2623.4739
2623.475,2623.3276,2623.3276,2623.3276,2623.3276,2623.3276,2623.3276,2623.447
2623.4744,2623.3535,2623.3535,2623.3535,2623.3535,2623.3535,2623.3535,2623.4724
2623.474,2623.3257,2623.3257,2623.3257,2623.3257,2623.3257,2623.3257,2623.4722
2623.4736,2623.3584,2623.3584,2623.3584,2623.3584,2623.3584,2623.3584,2623.4714
2623.469,2623.3865,2623.3865,2623.3865,2623.3865,2623.3865,2623.3865,2623.4756
2623.468,2623.3901,2623.3901,2623.3901,2623.3901,2623.3901,2623.3901,2623.4736
2623.472,2623.4119,2623.4119,2623.4119,2623.4119,2623.4119,2623.4119,2623.475
2623.4749,2623.3452,2623.3452,2623.3452,2623.3452,2623.3452,2623.3452,2623.4736
2623.4768,2623.3618,2623.3618,2623.3618,2623.3618,2623.3618,2623.3618,2623.4749
2623.4763,2623.3596,2623.3596,2623.3596,2623.3596,2623.3596,2623.3596,2623.4749
2623.4731,2623.3008,2623.3008,2623.3008,2623.3008,2623.3008,2623.3008,2623.4722
2623.475,2623.329,2623.329,2623.329,2623.329,2623.329,2623.329,2623.4734
2623.476,2623.3582,2623.3582,2623.3582,2623.3582,2623.3582,2623.3582,2623.4744
2623.4695,2623.3958,2623.3958,2623.3958,2623.3958,2623.3958,2623.3958,2623.4758
2623.469,2623.3997,2623.3997,2623.3997,2623.3997,2623.3997,2623.3997,2623.4739
2623.4692,2623.399,2623.399,2623.399,2623.399,2623.399,2623.399,2623.4734
2623.471,2623.4004,2623.4004,2623.4004,2623.4004,2623.4004,2623.4004,2623.4758
2623.4739,2623.4187,2623.4187,2623.4187,2623.4187,2623.4187,2623.4187,2623.4753
2623.469,2623.3894,2623.3894,2623.3894,2623.3894,2623.3894,2623.3894,2623.474
2623.4731,2623.416,2623.416,2623.416,2623.416,2623.416,2623.416,2623.4753
2623.4683,2623.38,2623.38,2623.38,2623.38,2623.38,2623.38,2623.474
2623.4697,2623.3887,2623.3887,2623.3887,2623.3887,2623.3887,2623.3887,2623.476
2623.4766,2623.3645,2623.3645,2623.3645,2623.3645,2623.3645,2623.3645,2623.475
2623.4668,2623.3726,2623.3726,2623.3726,2623.3726,2623.3726,2623.3726,2623.4744
2623.4768,2623.3545,2623.3545,2623.3545,2623.3545,2623.3545,2623.3545,2623.4756
2623.4722,2623.2664,2623.2664,2623.2664,2623.2664,2623.2664,2623.2664,2623.4714
2623.4707,2623.2266,2623.2266,2623.2266,2623.2266,2623.2266,2623.2266,2623.4705
2623.4763,2623.3662,2623.3662,2623.3662,2623.3662,2623.3662,2623.3662,2623.4744
2623.4668,2623.3716,2623.3716,2623.3716,2623.3716,2623.3716,2623.3716,2623.4749
2623.4683,2623.388,2623.388,2623.388,2623.388,2623.388,2623.388,2623.4749
2623.4758,2623.3613,2623.3613,2623.3613,2623.3613,2623.3613,2623.3613,2623.4749
2623.467,2623.3713,2623.3713,2623.3713,2623.3713,2623.3713,2623.3713,2623.4756
2623.4749,2623.355,2623.355,2623.355,2623.355,2623.355,2623.355,2623.4727
2623.4675,2623.3787,2623.3787,2623.3787,2623.3787,2623.3787,2623.3787,2623.4746
2623.475,2623.3462,2623.3462,2623.3462,2623.3462,2623.3462,2623.3462,2623.4739
2623.468,2623.3843,2623.3843,2623.3843,2623.3843,2623.3843,2623.3843,2623.4746
2623.4695,2623.3928,2623.3928,2623.3928,2623.3928,2623.3928,2623.3928,2623.4744
2623.468,2623.3853,2623.3853,2623.3853,2623.3853,2623.3853,2623.3853,2623.4736
2623.4678,2623.1877,2623.1877,2623.1877,2623.1877,2623.1877,2623.1877,2623.4226
2623.4666,2623.369,2623.369,2623.369,2623.369,2623.369,2623.369,2623.4739
2623.4663,2623.373,2623.373,2623.373,2623.373,2623.373,2623.373,2623.474
2623.4688,2623.3906,2623.3906,2623.3906,2623.3906,2623.3906,2623.3906,2623.4736
2623.4675,2623.3713,2623.3713,2623.3713,2623.3713,2623.3713,2623.3713,2623.474
2623.4685,2623.3826,2623.3826,2623.3826,2623.3826,2623.3826,2623.3826,2623.4746
2623.468,2623.3865,2623.3865,2623.3865,2623.3865,2623.3865,2623.3865,2623.4736
2623.4758,2623.3542,2623.3542,2623.3542,2623.3542,2623.3542,2623.3542,2623.474
2623.4717,2623.4153,2623.4153,2623.4153,2623.4153,2623.4153,2623.4153,2623.474
2623.4744,2623.429,2623.429,2623.429,2623.429,2623.429,2623.429,2623.4788
2623.4656,2623.3662,2623.3662,2623.3662,2623.3662,2623.3662,2623.3662,2623.4731
2623.4734,2623.3848,2623.3848,2623.3848,2623.3848,2623.3848,2623.3848,2623.4756
2623.475,2623.3564,2623.3564,2623.3564,2623.3564,2623.3564,2623.3564,2623.4734
2623.4673,2623.381,2623.381,2623.381,2623.381,2623.381,2623.381,2623.4734
2623.4668,2623.3757,2623.3757,2623.3757,2623.3757,2623.3757,2623.3757,2623.4736
2623.469,2623.3965,2623.3965,2623.3965,2623.3965,2623.3965,2623.3965,2623.4739
2623.473,2623.4263,2623.4263,2623.4263,2623.4263,2623.4263,2623.4263,2623.4778
2623.4766,2623.3435,2623.3435,2623.3435,2623.3435,2623.3435,2623.3435,2623.476
2623.475,2623.3484,2623.3484,2623.3484,2623.3484,2623.3484,2623.3484,2623.473
2623.4683,2623.3901,2623.3901,2623.3901,2623.3901,2623.3901,2623.3901,2623.474
2623.4688,2623.3933,2623.3933,2623.3933,2623.3933,2623.3933,2623.3933,2623.474
2623.4773,2623.4531,2623.4531,2623.4531,2623.4531,2623.4531,2623.4531,2623.485
2623.476,2623.358,2623.358,2623.358,2623.358,2623.358,2623.358,2623.4749
2623.4753,2623.3628,2623.3628,2623.3628,2623.3628,2623.3628,2623.3628,2623.4734
2623.4675,2623.3782,2623.3782,2623.3782,2623.3782,2623.3782,2623.3782,2623.4749
2623.4675,2623.3777,2623.3777,2623.3777,2623.3777,2623.3777,2623.3777,2623.4749
2623.4666,2623.3677,2623.3677,2623.3677,2623.3677,2623.3677,2623.3677,2623.4744
2623.4666,2623.3677,2623.3677,2623.3677,2623.3677,2623.3677,2623.3677,2623.4744
2623.4663,2623.2,2623.2,2623.2,2623.2,2623.2,2623.2,2623.4514
2623.4744,2623.347,2623.347,2623.347,2623.347,2623.347,2623.347,2623.4739
2623.4736,2623.322,2623.322,2623.322,2623.322,2623.322,2623.322,2623.4722
2623.4683,2623.385,2623.385,2623.385,2623.385,2623.385,2623.385,2623.4734
2623.4749,2623.3499,2623.3499,2623.3499,2623.3499,2623.3499,2623.3499,2623.4731
2623.4673,2623.3716,2623.3716,2623.3716,2623.3716,2623.3716,2623.3716,2623.4749
2623.465,2623.3662,2623.3662,2623.3662,2623.3662,2623.3662,2623.3662,2623.4736
2623.4692,2623.2458,2623.2458,2623.2458,2623.2458,2623.2458,2623.2458,2623.4678
2623.474,2623.3472,2623.3472,2623.3472,2623.3472,2623.3472,2623.3472,2623.4724
2623.4739,2623.3418,2623.3418,2623.3418,2623.3418,2623.3418,2623.3418,2623.472
2623.4666,2623.3853,2623.3853,2623.3853,2623.3853,2623.3853,2623.3853,2623.4724
2623.4758,2623.3528,2623.3528,2623.3528,2623.3528,2623.3528,2623.3528,2623.4744
2623.4727,2623.3435,2623.3435,2623.3435,2623.3435,2623.3435,2623.3435,2623.4705
2623.4744,2623.3467,2623.3467,2623.3467,2623.3467,2623.3467,2623.3467,2623.4724
2623.4736,2623.3406,2623.3406,2623.3406,2623.3406,2623.3406,2623.3406,2623.4712
2623.4753,2623.3342,2623.3342,2623.3342,2623.3342,2623.3342,2623.3342,2623.473
2623.475,2623.3193,2623.3193,2623.3193,2623.3193,2623.3193,2623.3193,2623.4734
2623.4739,2623.2898,2623.2898,2623.2898,2623.2898,2623.2898,2623.2898,2623.4727
2623.4683,2623.384,2623.384,2623.384,2623.384,2623.384,2623.384,2623.4749
2623.4683,2623.3843,2623.3843,2623.3843,2623.3843,2623.3843,2623.3843,2623.475
2623.468,2623.3804,2623.3804,2623.3804,2623.3804,2623.3804,2623.3804,2623.4746
2623.4707,2623.3982,2623.3982,2623.3982,2623.3982,2623.3982,2623.3982,2623.4758
2623.47,2623.3928,2623.3928,2623.3928,2623.3928,2623.3928,2623.3928,2623.475
2623.4702,2623.3926,2623.3926,2623.3926,2623.3926,2623.3926,2623.3926,2623.4758
2623.4683,2623.3867,2623.3867,2623.3867,2623.3867,2623.3867,2623.3867,2623.4746
2623.471,2623.3967,2623.3967,2623.3967,2623.3967,2623.3967,2623.3967,2623.4758
2623.4712,2623.402,2623.402,2623.402,2623.402,2623.402,2623.402,2623.4753
2623.4712,2623.402,2623.402,2623.402,2623.402,2623.402,2623.402,2623.4753
2623.47,2623.3928,2623.3928,2623.3928,2623.3928,2623.3928,2623.3928,2623.475
2623.4678,2623.381,2623.381,2623.381,2623.381,2623.381,2623.381,2623.4744
2623.4678,2623.381,2623.381,2623.381,2623.381,2623.381,2623.381,2623.4744
2623.4697,2623.3975,2623.3975,2623.3975,2623.3975,2623.3975,2623.3975,2623.474
2623.4663,2623.367,2623.367,2623.367,2623.367,2623.367,2623.367,2623.4749
2623.4673,2623.374,2623.374,2623.374,2623.374,2623.374,2623.374,2623.475
2623.4678,2623.3772,2623.3772,2623.3772,2623.3772,2623.3772,2623.3772,2623.4746
2623.467,2623.3718,2623.3718,2623.3718,2623.3718,2623.3718,2623.3718,2623.475
2623.468,2623.382,2623.382,2623.382,2623.382,2623.382,2623.382,2623.4749
2623.4678,2623.377,2623.377,2623.377,2623.377,2623.377,2623.377,2623.4746
2623.4763,2623.3555,2623.3555,2623.3555,2623.3555,2623.3555,2623.3555,2623.4749
2623.4749,2623.3499,2623.3499,2623.3499,2623.3499,2623.3499,2623.3499,2623.473
2623.468,2623.3855,2623.3855,2623.3855,2623.3855,2623.3855,2623.3855,2623.4746
2623.4749,2623.3596,2623.3596,2623.3596,2623.3596,2623.3596,2623.3596,2623.4724
2623.474,2623.354,2623.354,2623.354,2623.354,2623.354,2623.354,2623.4727
2623.4675,2623.3804,2623.3804,2623.3804,2623.3804,2623.3804,2623.3804,2623.4744
2623.4753,2623.3503,2623.3503,2623.3503,2623.3503,2623.3503,2623.3503,2623.4731
