V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48
21.980324,21.97829,21.97823,21.978188,21.978176,21.978157,21.978155,21.978146,21.978132,21.978146,21.978117,21.978128,21.978115,21.978111,21.978113,21.978119,21.978117,21.97812,21.978119,21.978115,21.978119,21.978113,21.978132,21.97813,21.97814,21.978138,21.978132,21.978127,21.978128,21.978127,21.97813,21.978144,21.978148,21.978153,21.97815,21.978142,21.978153,21.978155,21.978146,21.978153,21.978167,21.97816,21.978157,21.978167,21.978174,21.978178,21.978168,21.98081
21.981106,21.978273,21.978212,21.978188,21.978155,21.978148,21.97813,21.978128,21.978138,21.978115,21.978106,21.978098,21.978111,21.978128,21.978104,21.978119,21.978111,21.978113,21.978102,21.978119,21.978106,21.97814,21.978146,21.978142,21.978132,21.97815,21.97815,21.978159,21.97815,21.978155,21.978153,21.978167,21.978168,21.97817,21.978174,21.978178,21.97817,21.978176,21.978186,21.978199,21.978195,21.978205,21.978205,21.978209,21.97821,21.978224,21.978226,21.980433
21.9803,21.978294,21.97823,21.978188,21.978191,21.978172,21.978146,21.978142,21.978153,21.978148,21.978151,21.978148,21.978142,21.978138,21.978134,21.978134,21.978134,21.978159,21.978134,21.97815,21.978168,21.978165,21.978155,21.978186,21.978186,21.978191,21.978184,21.978209,21.978191,21.978207,21.978199,21.978197,21.978209,21.978203,21.978188,21.978191,21.978195,21.978214,21.978209,21.978224,21.978233,21.978241,21.97824,21.978245,21.978249,21.978264,21.978264,21.98052
21.981144,21.978237,21.978203,21.978146,21.978123,21.978111,21.978094,21.97808,21.978086,21.978065,21.978073,21.97808,21.978075,21.978062,21.978071,21.978064,21.978054,21.978073,21.978065,21.978052,21.978083,21.978079,21.978086,21.978077,21.97809,21.978086,21.978096,21.9781,21.978104,21.978102,21.978113,21.978107,21.978111,21.9781,21.97813,21.978136,21.978132,21.978127,21.978128,21.978144,21.978148,21.978159,21.978153,21.978157,21.978157,21.978157,21.978144,21.980776
21.980621,21.978323,21.978233,21.978191,21.978186,21.978151,21.978127,21.978125,21.978117,21.978115,21.9781,21.978102,21.978096,21.978088,21.978085,21.978075,21.978085,21.978083,21.97807,21.978098,21.978085,21.97811,21.978102,21.978106,21.97809,21.97809,21.978092,21.978107,21.978106,21.978106,21.978094,21.97809,21.9781,21.978096,21.978088,21.97811,21.97811,21.97813,21.978119,21.97813,21.97813,21.97813,21.978128,21.978138,21.97815,21.978132,21.978148,21.979794
21.98046,21.978342,21.978264,21.978222,21.978214,21.978195,21.97818,21.978191,21.978188,21.978178,21.978184,21.978172,21.978168,21.978165,21.978176,21.978176,21.97817,21.978178,21.978188,21.978195,21.978207,21.978207,21.978209,21.97823,21.978228,21.978226,21.978228,21.978214,21.978226,21.978231,21.978233,21.978231,21.97823,21.978224,21.978237,21.97823,21.978218,21.978233,21.97822,21.978233,21.978266,21.97827,21.978268,21.978266,21.978273,21.978271,21.978275,21.980879
21.97937,21.978237,21.978182,21.978148,21.978127,21.978096,21.97809,21.978088,21.978075,21.978077,21.978064,21.978073,21.978064,21.978064,21.978075,21.978058,21.978058,21.978056,21.978067,21.978058,21.978067,21.978067,21.978062,21.978064,21.97808,21.978079,21.978077,21.978086,21.978088,21.978086,21.978111,21.978107,21.97809,21.978098,21.97809,21.978104,21.978117,21.978127,21.978125,21.978111,21.978117,21.978115,21.97812,21.97812,21.978115,21.978127,21.978134,21.980446
21.98038,21.978285,21.97824,21.978218,21.978172,21.978178,21.978153,21.978155,21.97814,21.978127,21.978136,21.978146,21.978132,21.978132,21.97814,21.97813,21.978132,21.978132,21.978138,21.978148,21.978151,21.978151,21.97817,21.978153,21.978163,21.978184,21.978168,21.978176,21.978186,21.978188,21.978191,21.978186,21.97819,21.978203,21.978191,21.978191,21.978193,21.978197,21.978191,21.978214,21.978216,21.978224,21.978222,21.978245,21.978252,21.978243,21.978254,21.980614
21.981228,21.979168,21.97916,21.979118,21.979118,21.979107,21.979115,21.979122,21.979134,21.979122,21.979156,21.979137,21.979134,21.979147,21.979145,21.979145,21.97917,21.979174,21.979193,21.979204,21.979197,21.979202,21.979237,21.979239,21.979237,21.979235,21.97925,21.979252,21.97924,21.97925,21.979261,21.979254,21.97927,21.979288,21.979284,21.979298,21.979307,21.979305,21.979305,21.97932,21.979322,21.979336,21.979332,21.97933,21.97934,21.979353,21.979351,21.979565
21.981243,21.97837,21.97834,21.978296,21.978292,21.978277,21.978273,21.978264,21.978256,21.978281,21.978287,21.978271,21.978275,21.978281,21.978281,21.978296,21.978306,21.978289,21.978312,21.97831,21.978323,21.978329,21.978344,21.978329,21.978344,21.97834,21.978354,21.978352,21.978382,21.978382,21.978386,21.978392,21.978388,21.978395,21.9784,21.97841,21.978422,21.978418,21.978415,21.978413,21.978415,21.978418,21.978434,21.97843,21.978447,21.978437,21.978449,21.980715
21.980528,21.978336,21.978254,21.97824,21.978216,21.978203,21.978214,21.978191,21.978191,21.978186,21.97817,21.978199,21.978184,21.978184,21.978165,21.978182,21.97818,21.978176,21.97817,21.978184,21.97818,21.97818,21.978197,21.97821,21.978205,21.978205,21.978214,21.97822,21.978209,21.97822,21.978218,21.978224,21.978233,21.978237,21.978224,21.978245,21.97824,21.978241,21.978256,21.978258,21.978268,21.978266,21.97827,21.978271,21.978273,21.97828,21.978275,21.980293
21.979557,21.978252,21.978195,21.978168,21.978142,21.978113,21.97808,21.978086,21.978092,21.978083,21.978075,21.978067,21.978052,21.97807,21.97807,21.978065,21.978062,21.978058,21.978052,21.978071,21.978058,21.978064,21.978071,21.978062,21.978065,21.97807,21.978064,21.978079,21.978085,21.978088,21.978085,21.978086,21.978094,21.97809,21.978104,21.9781,21.978098,21.978102,21.978107,21.978104,21.978119,21.978128,21.978138,21.97815,21.97814,21.978127,21.978138,21.980478
21.981915,21.979885,21.979912,21.97991,21.979904,21.979912,21.979948,21.979942,21.979946,21.979948,21.97995,21.979958,21.97997,21.979965,21.979967,21.979969,21.979973,21.979977,21.979969,21.97997,21.979982,21.979973,21.979969,21.979956,21.979967,21.979982,21.979986,21.979975,21.97999,21.97998,21.97998,21.97998,21.97997,21.979973,21.979979,21.979994,21.979994,21.979988,21.979994,21.979996,21.979984,21.979994,21.979996,21.979996,21.979996,21.979998,21.980003,21.979017
21.980759,21.978445,21.978397,21.978401,21.9784,21.978382,21.978378,21.978374,21.97838,21.978392,21.978401,21.978384,21.978382,21.978394,21.978392,21.978388,21.978405,21.978409,21.9784,21.978401,21.978394,21.978403,21.978397,21.978401,21.978403,21.9784,21.978405,21.978409,21.978401,21.978422,21.97844,21.978422,21.978428,21.978434,21.978436,21.97844,21.978434,21.978436,21.978434,21.978447,21.97844,21.978437,21.978443,21.978434,21.978436,21.978449,21.978458,21.978464
21.980793,21.978638,21.978601,21.978579,21.978569,21.97854,21.978548,21.978548,21.978548,21.978546,21.978539,21.978537,21.978539,21.978539,21.978535,21.978525,21.97853,21.978523,21.978529,21.978523,21.978533,21.978535,21.978537,21.978542,21.97855,21.978548,21.978539,21.978542,21.978554,21.97855,21.978535,21.978544,21.978542,21.978548,21.978537,21.97853,21.978544,21.97853,21.978542,21.978544,21.978544,21.978544,21.978546,21.978546,21.978546,21.978554,21.97855,21.97942
21.981085,21.979095,21.979113,21.97912,21.979109,21.979103,21.979109,21.97912,21.979109,21.979109,21.979116,21.97911,21.979107,21.979113,21.97912,21.979107,21.979115,21.979124,21.979115,21.97913,21.979128,21.979124,21.979132,21.979113,21.979122,21.979122,21.979115,21.979115,21.979118,21.979113,21.979116,21.979116,21.97912,21.979122,21.97912,21.979134,21.97913,21.979128,21.979128,21.979124,21.97912,21.979128,21.979132,21.97913,21.979134,21.979136,21.979136,21.978548
21.983072,21.981808,21.981808,21.981817,21.98181,21.98182,21.981802,21.981804,21.981813,21.981815,21.981812,21.981812,21.981812,21.981813,21.981808,21.98181,21.981812,21.981808,21.981806,21.981806,21.981808,21.981802,21.981804,21.981804,21.981804,21.981802,21.981804,21.981802,21.981798,21.9818,21.981802,21.981796,21.981802,21.981804,21.981802,21.981798,21.981798,21.981802,21.981796,21.9818,21.981804,21.981796,21.981798,21.981794,21.981792,21.981794,21.981789,21.979113
21.98171,21.980566,21.980555,21.980532,21.980537,21.980532,21.980515,21.980515,21.980505,21.980495,21.980495,21.980501,21.980495,21.980495,21.9805,21.980495,21.980495,21.980497,21.980494,21.980492,21.980484,21.980486,21.980488,21.98049,21.980494,21.98049,21.980486,21.980486,21.980482,21.980486,21.980488,21.980484,21.980486,21.980488,21.980478,21.980484,21.980478,21.98048,21.98048,21.980486,21.98048,21.980486,21.980488,21.980484,21.980486,21.980486,21.980484,21.98007
21.979462,21.976725,21.97671,21.976686,21.97667,21.97665,21.97666,21.976648,21.97662,21.976639,21.976618,21.976612,21.976606,21.976597,21.97659,21.97659,21.976587,21.976578,21.97659,21.976583,21.976585,21.97657,21.976574,21.976587,21.976583,21.97659,21.976587,21.976574,21.97657,21.976576,21.97657,21.97656,21.976553,21.976551,21.976547,21.976542,21.976547,21.97654,21.976547,21.976551,21.976547,21.976536,21.976536,21.97654,21.976536,21.976543,21.97654,21.978754
21.982073,21.980782,21.98092,21.98101,21.98106,21.981098,21.981106,21.98112,21.981136,21.981138,21.981138,21.981153,21.981146,21.981136,21.98114,21.981157,21.981165,21.981142,21.981144,21.98114,21.98114,21.981134,21.981136,21.981136,21.981133,21.981133,21.98112,21.981133,21.981125,21.981117,21.98111,21.981142,21.981133,21.981113,21.981117,21.981127,21.98113,21.981127,21.981127,21.981129,21.981136,21.981129,21.981129,21.981125,21.981136,21.981125,21.981121,21.98076
21.982727,21.98171,21.981707,21.981686,21.981686,21.981682,21.981682,21.981674,21.98168,21.981678,21.981674,21.981684,21.981678,21.981674,21.981676,21.98167,21.981682,21.98168,21.98168,21.981672,21.981667,21.981668,21.981672,21.981678,21.98168,21.981676,21.981672,21.981674,21.981672,21.981678,21.981672,21.981672,21.98167,21.981667,21.98167,21.981672,21.98167,21.98167,21.98167,21.981668,21.98167,21.981674,21.981672,21.98167,21.981674,21.981674,21.98167,21.97884
21.98112,21.979118,21.979088,21.979092,21.97909,21.979084,21.979061,21.979061,21.979061,21.979046,21.979042,21.979048,21.979044,21.979027,21.979033,21.979034,21.979023,21.979017,21.97903,21.979008,21.97902,21.979006,21.979004,21.979004,21.978994,21.979002,21.97901,21.978998,21.978994,21.979,21.978998,21.978992,21.978998,21.978994,21.978992,21.978994,21.978996,21.97899,21.978992,21.978989,21.978992,21.978998,21.979,21.978996,21.978994,21.978994,21.978985,21.979458
21.982632,21.981705,21.981714,21.981739,21.981754,21.981762,21.981764,21.981762,21.981754,21.981764,21.981771,21.981758,21.981743,21.981775,21.981752,21.981785,21.981781,21.981766,21.98178,21.981773,21.981781,21.981783,21.981781,21.98178,21.981773,21.981775,21.981775,21.981777,21.98177,21.981777,21.981775,21.981787,21.981771,21.981773,21.981766,21.981768,21.981771,21.981781,21.981771,21.981766,21.981762,21.981771,21.981773,21.981773,21.981771,21.981777,21.981781,21.980806
21.98242,21.980215,21.980186,21.98017,21.980162,21.980156,21.980165,21.980143,21.980137,21.98013,21.980133,21.980137,21.980139,21.980124,21.980125,21.980122,21.980103,21.980104,21.980108,21.980103,21.9801,21.980103,21.9801,21.980106,21.9801,21.980114,21.9801,21.98011,21.980118,21.980114,21.98011,21.980103,21.980116,21.980122,21.980112,21.980125,21.980135,21.980122,21.980127,21.980133,21.980131,21.980125,21.980124,21.980127,21.980133,21.980131,21.980131,21.980759
21.979836,21.978048,21.97802,21.978018,21.978012,21.978008,21.978012,21.978004,21.977991,21.977982,21.977982,21.97797,21.977966,21.977959,21.977955,21.977953,21.977957,21.977947,21.97795,21.977943,21.977966,21.977957,21.977955,21.977947,21.977945,21.977938,21.977942,21.977947,21.977947,21.977936,21.97794,21.977934,21.977934,21.977934,21.97794,21.977936,21.97793,21.977928,21.977924,21.977926,21.977919,21.977915,21.977913,21.977911,21.977907,21.977903,21.977903,21.979649
21.981426,21.979082,21.9791,21.979118,21.979101,21.979126,21.97913,21.979124,21.979107,21.979107,21.97909,21.979095,21.979103,21.979094,21.97909,21.979088,21.979086,21.979069,21.979065,21.979069,21.979097,21.9791,21.97909,21.979084,21.979082,21.979082,21.979084,21.979086,21.97908,21.979078,21.979092,21.979082,21.97908,21.979088,21.97908,21.979094,21.979086,21.979074,21.97907,21.97907,21.979065,21.979076,21.979078,21.979078,21.979082,21.979082,21.979076,21.97923
21.982025,21.978535,21.978518,21.97853,21.978523,21.978523,21.978518,21.978533,21.978523,21.978514,21.978518,21.97852,21.978518,21.978516,21.978523,21.978525,21.978535,21.978523,21.978535,21.978529,21.97852,21.978525,21.978527,21.978525,21.978527,21.978535,21.978535,21.978537,21.978556,21.978565,21.978569,21.978558,21.978563,21.97855,21.978558,21.978554,21.978554,21.978554,21.978565,21.978558,21.978558,21.978563,21.978561,21.978565,21.978563,21.97857,21.978558,21.978283
21.981867,21.978836,21.978838,21.978817,21.978813,21.978806,21.978794,21.978798,21.978785,21.978798,21.978794,21.978786,21.97879,21.978785,21.978792,21.978785,21.978804,21.978804,21.978815,21.978807,21.978794,21.978813,21.978806,21.9788,21.978806,21.978802,21.978798,21.978798,21.97881,21.978819,21.9788,21.978823,21.97881,21.97882,21.978807,21.97882,21.97881,21.978817,21.978828,21.978813,21.978817,21.978819,21.978825,21.978817,21.978823,21.978827,21.978823,21.980246
21.980265,21.978273,21.97826,21.978243,21.978233,21.978235,21.978233,21.97823,21.978231,21.978218,21.978231,21.978218,21.978212,21.978233,21.978226,21.978237,21.978237,21.978249,21.97825,21.978241,21.978254,21.97827,21.978266,21.97827,21.978275,21.97827,21.978285,21.978281,21.978281,21.97827,21.978281,21.978298,21.978294,21.978289,21.978287,21.978287,21.978287,21.978285,21.978298,21.9783,21.978287,21.978289,21.978289,21.978289,21.978298,21.9783,21.978306,21.978401
21.979517,21.97762,21.97759,21.977571,21.977562,21.977541,21.977526,21.977512,21.977497,21.9775,21.977484,21.977457,21.977463,21.977448,21.977432,21.977417,21.977413,21.977392,21.977388,21.977385,21.977383,21.977371,21.977356,21.977356,21.97735,21.977348,21.977335,21.977327,21.977325,21.977318,21.977312,21.977299,21.977306,21.977304,21.977291,21.977285,21.977285,21.977285,21.977291,21.977283,21.97728,21.977276,21.977268,21.977264,21.977253,21.977257,21.977257,21.980017
21.982754,21.980047,21.98001,21.980005,21.979992,21.979979,21.97998,21.979961,21.979963,21.97995,21.979956,21.979967,21.979961,21.979944,21.979954,21.979952,21.979939,21.979946,21.979946,21.979935,21.979944,21.979935,21.979954,21.979954,21.979961,21.979958,21.979958,21.979956,21.979954,21.979969,21.979948,21.979944,21.979958,21.979958,21.97996,21.979961,21.979958,21.979969,21.979965,21.979961,21.97997,21.979965,21.97997,21.979969,21.979975,21.979967,21.97997,21.979275
21.979902,21.978453,21.97847,21.978502,21.978487,21.978498,21.9785,21.978493,21.978497,21.978518,21.978518,21.978506,21.978504,21.978495,21.978489,21.9785,21.9785,21.978493,21.978497,21.97849,21.978476,21.978489,21.97848,21.978489,21.978487,21.97848,21.978485,21.978477,21.978483,21.978489,21.978485,21.978481,21.978485,21.978481,21.978487,21.978483,21.978489,21.978489,21.978481,21.978481,21.97848,21.978487,21.978493,21.978495,21.978497,21.978485,21.978489,21.978643
21.983639,21.980797,21.98081,21.980808,21.98085,21.980844,21.980862,21.980867,21.98087,21.980886,21.980902,21.98089,21.980888,21.980894,21.98089,21.980911,21.98092,21.980919,21.980911,21.980913,21.980919,21.980919,21.98092,21.980919,21.98092,21.980913,21.980911,21.980917,21.980932,21.98093,21.98094,21.980947,21.980946,21.980951,21.98096,21.980951,21.980951,21.980946,21.980946,21.980946,21.980959,21.98096,21.98097,21.980968,21.980959,21.980965,21.98097,21.980124
21.980547,21.978579,21.978586,21.978548,21.978523,21.978514,21.978498,21.978497,21.978477,21.978464,21.978441,21.978432,21.97844,21.978416,21.978416,21.978403,21.978392,21.978386,21.97837,21.97837,21.978365,21.978355,21.97836,21.978354,21.978344,21.978342,21.97834,21.978348,21.97835,21.978348,21.978344,21.97834,21.978334,21.978336,21.978334,21.978325,21.978323,21.978317,21.97832,21.978315,21.978321,21.978313,21.9783,21.978308,21.978302,21.9783,21.978298,21.979145
21.982344,21.980892,21.980873,21.980873,21.98089,21.980913,21.980917,21.98091,21.980913,21.980923,21.98093,21.980944,21.980936,21.98095,21.980946,21.980938,21.980946,21.98097,21.980965,21.980965,21.980982,21.98097,21.980967,21.980967,21.980965,21.980978,21.980978,21.980974,21.980995,21.980984,21.981,21.98098,21.981007,21.980997,21.980995,21.980997,21.981012,21.981012,21.981012,21.981009,21.981012,21.981018,21.981018,21.981022,21.981024,21.981024,21.981031,21.9806
21.982128,21.98052,21.980515,21.980515,21.980515,21.980488,21.980484,21.98049,21.980484,21.980484,21.980484,21.980474,21.980473,21.980473,21.980473,21.980474,21.980473,21.980465,21.980469,21.980467,21.980463,21.980469,21.980463,21.980465,21.980474,21.980463,21.980465,21.98046,21.980463,21.980461,21.980455,21.980465,21.980465,21.980467,21.980474,21.980469,21.980469,21.980463,21.980463,21.980469,21.980469,21.980467,21.980463,21.980461,21.980465,21.980469,21.980461,21.980484
21.98201,21.979124,21.979136,21.979168,21.979158,21.979176,21.979174,21.979172,21.979172,21.979168,21.979164,21.979164,21.979168,21.979168,21.979183,21.979187,21.979176,21.979172,21.97917,21.979168,21.97916,21.979162,21.979164,21.979156,21.979158,21.979164,21.97916,21.97915,21.979155,21.979153,21.97915,21.979153,21.97915,21.979162,21.979162,21.979156,21.97916,21.97916,21.979153,21.979153,21.979145,21.979149,21.979147,21.97915,21.979147,21.979153,21.979149,21.979723
21.980991,21.978895,21.978848,21.97884,21.978848,21.978834,21.978819,21.97881,21.978804,21.9788,21.97879,21.978794,21.978786,21.97879,21.97879,21.978783,21.978786,21.978762,21.978767,21.978767,21.97877,21.978765,21.978765,21.978765,21.978758,21.978756,21.978756,21.978754,21.978752,21.97874,21.978754,21.97875,21.978743,21.978756,21.978746,21.978748,21.978752,21.978745,21.978746,21.978752,21.978756,21.978765,21.978754,21.978748,21.978746,21.978756,21.97875,21.978771
21.981934,21.979313,21.97927,21.979275,21.979244,21.979237,21.979214,21.979202,21.979187,21.979198,21.979195,21.979195,21.979183,21.97917,21.979164,21.979156,21.979155,21.979149,21.979143,21.979147,21.979147,21.979141,21.979147,21.97914,21.97914,21.979134,21.979136,21.979128,21.979136,21.979126,21.979122,21.979126,21.979124,21.979124,21.979124,21.979128,21.979118,21.979118,21.979116,21.979122,21.979128,21.979126,21.979128,21.979122,21.979118,21.979118,21.979118,21.979008
21.982594,21.981663,21.981668,21.981674,21.981667,21.98165,21.981646,21.981651,21.981647,21.981646,21.98163,21.981632,21.981642,21.981634,21.981627,21.98163,21.98163,21.98162,21.981617,21.981617,21.981623,21.981625,21.981627,21.981615,21.981619,21.981611,21.981613,21.981623,21.981627,21.981625,21.981623,21.981625,21.98162,21.981613,21.981604,21.981617,21.981615,21.981617,21.981613,21.981615,21.981615,21.981615,21.981611,21.981611,21.981611,21.981613,21.981611,21.979387
21.981594,21.979387,21.979366,21.979355,21.979343,21.979347,21.97935,21.979374,21.97937,21.979362,21.979359,21.979378,21.97938,21.979374,21.979385,21.979393,21.979385,21.979393,21.979406,21.979416,21.979404,21.979445,21.979431,21.979439,21.979443,21.979439,21.979454,21.979445,21.979446,21.979452,21.979454,21.97946,21.979467,21.979465,21.979486,21.979475,21.979471,21.979483,21.979485,21.979485,21.979479,21.979498,21.97951,21.979519,21.979525,21.97953,21.979523,21.97962
21.981676,21.978998,21.979034,21.97903,21.979034,21.979025,21.979027,21.979025,21.97902,21.979017,21.979013,21.97901,21.979012,21.979012,21.97901,21.979008,21.979006,21.978998,21.979,21.97899,21.978994,21.978992,21.979,21.978994,21.978989,21.978992,21.978987,21.978992,21.97898,21.978981,21.97898,21.97898,21.978983,21.97898,21.978981,21.978981,21.978987,21.978987,21.978981,21.978992,21.978983,21.978985,21.97897,21.97898,21.978983,21.978985,21.978992,21.980118
21.980984,21.979017,21.979006,21.97897,21.978956,21.97893,21.978935,21.978926,21.978924,21.978918,21.978907,21.978907,21.978895,21.978888,21.97888,21.978876,21.978876,21.978872,21.97887,21.978872,21.97887,21.97887,21.97887,21.978867,21.978868,21.978865,21.978855,21.978857,21.978855,21.978857,21.978857,21.978857,21.978865,21.978863,21.978865,21.978863,21.978865,21.978876,21.978865,21.978867,21.978859,21.978865,21.978855,21.978851,21.978859,21.978857,21.978848,21.980602
21.981615,21.979786,21.979794,21.979776,21.9798,21.979795,21.979794,21.979797,21.979809,21.979822,21.979836,21.979834,21.979847,21.979855,21.979845,21.979847,21.97985,21.979876,21.979881,21.979874,21.979874,21.979876,21.979874,21.979872,21.979885,21.979906,21.979916,21.979908,21.979916,21.979921,21.979925,21.979935,21.979942,21.979939,21.97995,21.979937,21.97994,21.979954,21.979948,21.979956,21.979965,21.979961,21.979961,21.979963,21.979975,21.979984,21.979984,21.978987
21.9801,21.97852,21.978554,21.978561,21.97859,21.978579,21.97859,21.978584,21.978579,21.978575,21.978588,21.978592,21.978584,21.97859,21.978588,21.978582,21.978577,21.978573,21.978588,21.978579,21.978569,21.978563,21.97856,21.97857,21.978565,21.978563,21.978554,21.978556,21.978552,21.978539,21.97854,21.97854,21.978554,21.978544,21.978537,21.978533,21.978523,21.978537,21.978529,21.978525,21.978512,21.97852,21.97851,21.97851,21.97851,21.978504,21.978502,21.980473
21.981936,21.980984,21.980953,21.980965,21.980968,21.98097,21.980953,21.980972,21.980957,21.980959,21.98096,21.980967,21.980974,21.980965,21.98098,21.980988,21.98099,21.980986,21.980995,21.981,21.981007,21.981009,21.981007,21.98101,21.981003,21.981005,21.981007,21.980999,21.981005,21.981,21.981009,21.981028,21.981031,21.981024,21.981033,21.981035,21.981026,21.98102,21.981022,21.98103,21.981028,21.981041,21.981035,21.981045,21.981045,21.981033,21.981033,21.980274
21.982216,21.979258,21.979256,21.979244,21.979244,21.979248,21.979248,21.979242,21.979235,21.979239,21.979235,21.979233,21.979235,21.979233,21.979229,21.979233,21.979229,21.979218,21.979229,21.979218,21.979212,21.979212,21.979212,21.979206,21.979206,21.9792,21.9792,21.979198,21.979198,21.979202,21.979197,21.9792,21.979197,21.979195,21.979197,21.979193,21.979197,21.979193,21.97919,21.979193,21.979187,21.97919,21.979183,21.979187,21.979183,21.979183,21.979176,21.979065
21.980433,21.978312,21.978273,21.978237,21.978203,21.978199,21.978165,21.978165,21.978176,21.97815,21.978159,21.978148,21.978155,21.978153,21.97815,21.978142,21.978142,21.978132,21.978134,21.978125,21.97814,21.978132,21.978138,21.978142,21.97814,21.978136,21.978134,21.978153,21.978153,21.978157,21.978153,21.978163,21.978165,21.978155,21.978159,21.978155,21.97815,21.97815,21.978155,21.978151,21.978157,21.97816,21.978142,21.978153,21.978155,21.978155,21.978157,21.979069
21.980923,21.97915,21.979149,21.979145,21.979128,21.979122,21.97911,21.979107,21.979103,21.979101,21.979095,21.979094,21.979109,21.979103,21.979095,21.979109,21.979101,21.979095,21.979092,21.979094,21.979095,21.979107,21.979107,21.979113,21.979115,21.979101,21.979107,21.979118,21.9791,21.979103,21.979105,21.9791,21.979113,21.979103,21.979105,21.979092,21.97909,21.979086,21.979097,21.97909,21.979094,21.9791,21.979088,21.979084,21.979103,21.979092,21.97909,21.979246
21.982578,21.981764,21.981762,21.98174,21.981756,21.981745,21.98174,21.981735,21.981722,21.981716,21.981695,21.981703,21.981705,21.981693,21.981693,21.981703,21.98168,21.98167,21.981668,21.981674,21.98166,21.98166,21.981665,21.981678,21.981668,21.981663,21.981655,21.981655,21.981659,21.981657,21.98165,21.981636,21.981642,21.981646,21.981647,21.981655,21.981646,21.981647,21.981646,21.981638,21.981642,21.98164,21.981636,21.981638,21.981638,21.981623,21.981619,21.97863
21.980612,21.978268,21.978224,21.97821,21.978209,21.978174,21.978168,21.978155,21.978144,21.978127,21.978113,21.978113,21.978098,21.978067,21.978085,21.978073,21.97805,21.978065,21.978052,21.978062,21.978048,21.978048,21.978035,21.978031,21.978027,21.978031,21.978033,21.978024,21.978037,21.978027,21.978022,21.978004,21.978012,21.978012,21.978004,21.978003,21.977991,21.978,21.977993,21.977995,21.978003,21.978003,21.978003,21.977995,21.97799,21.977982,21.97798,21.97994
21.980711,21.979649,21.979628,21.979599,21.979609,21.979599,21.97959,21.979582,21.979574,21.97956,21.97956,21.979548,21.979538,21.979536,21.979534,21.979544,21.979542,21.979546,21.979542,21.979538,21.979536,21.979528,21.979523,21.97952,21.979517,21.979517,21.979519,21.979519,21.97951,21.979517,21.979523,21.97952,21.979517,21.97952,21.97952,21.979517,21.979513,21.979517,21.979513,21.979515,21.979517,21.979515,21.979519,21.979519,21.979517,21.979515,21.979513,21.980188
21.983423,21.982195,21.982174,21.982185,21.982168,21.98216,21.982159,21.982164,21.982155,21.982147,21.982159,21.982151,21.982153,21.982151,21.982153,21.982155,21.982145,21.982151,21.982147,21.982145,21.982147,21.982151,21.982155,21.982153,21.98215,21.98215,21.982147,21.982145,21.982143,21.982147,21.982145,21.982147,21.98214,21.982143,21.982153,21.982153,21.982138,21.982147,21.982147,21.98214,21.982145,21.98215,21.982145,21.982145,21.982145,21.982143,21.982145,21.979366
21.98146,21.980772,21.980772,21.980772,21.980772,21.980772,21.980772,21.980772,21.980772,21.980772,21.98077,21.98077,21.98077,21.980772,21.980772,21.980772,21.980772,21.980772,21.980772,21.980772,21.980772,21.980772,21.980772,21.980772,21.980772,21.980772,21.980772,21.980772,21.98077,21.980772,21.980772,21.980772,21.980772,21.980772,21.980772,21.980772,21.980772,21.980772,21.980772,21.980772,21.980772,21.980772,21.980772,21.980772,21.980772,21.980772,21.980772,21.980154
21.981758,21.980593,21.980568,21.98056,21.980547,21.980541,21.980543,21.98054,21.980543,21.980537,21.980566,21.980564,21.980568,21.980572,21.98059,21.980604,21.980608,21.98062,21.980629,21.980623,21.980635,21.980637,21.980644,21.98064,21.980654,21.98065,21.98067,21.980686,21.980679,21.980686,21.980696,21.980711,21.980705,21.980711,21.9807,21.980717,21.980719,21.98073,21.980738,21.980734,21.980738,21.98075,21.98076,21.98075,21.980759,21.980778,21.980787,21.98067
21.982075,21.979273,21.97928,21.979248,21.97924,21.979242,21.979227,21.97922,21.979239,21.979202,21.9792,21.979208,21.979204,21.9792,21.97919,21.979187,21.979168,21.979189,21.979183,21.97917,21.97916,21.979153,21.979153,21.97916,21.979164,21.979155,21.979155,21.979156,21.979156,21.979143,21.979137,21.979149,21.979153,21.979155,21.979147,21.979156,21.979145,21.979149,21.979155,21.979155,21.979145,21.979141,21.979143,21.979155,21.979143,21.979143,21.979155,21.978682
21.982073,21.979078,21.979107,21.979116,21.97914,21.979147,21.979141,21.979153,21.97916,21.97917,21.979172,21.979172,21.979176,21.979176,21.979177,21.979174,21.979187,21.979197,21.979195,21.979195,21.979189,21.979187,21.979193,21.979189,21.979189,21.979187,21.979198,21.979193,21.979198,21.979176,21.97919,21.979202,21.979206,21.979195,21.979197,21.97921,21.979202,21.979204,21.979193,21.979202,21.979204,21.979216,21.979212,21.979221,21.97922,21.97921,21.979221,21.978321
